BN	TN	SubNum	group	hand	isTrain	seq	cue	windowSize	digitChangePos	isTrialError	timingError	isCross	crossTime	IPI_Number	IPI_Value	N	Press_Number	Press_Value	Response_Number	Response_Value	isPressError	is_trained_seq	is_untrained_seq	is_rand_seq	is_digit_changed
4	22	1	0	2	1	35421252143	35421252143	4	6	1	0	0	0	IPI7	700	8	press8	2	response8	2	False	True	False	False	False
4	23	1	0	2	1	35421252143	35421252143	11	6	0	0	0	0	IPI7	280	8	press8	2	response8	2	False	True	False	False	False
4	24	1	0	2	1	13524232514	13524232514	3	6	0	0	0	0	IPI7	210	8	press8	2	response8	2	False	True	False	False	False
4	25	1	0	2	1	13524232514	13524232514	11	6	0	0	0	0	IPI7	210	8	press8	2	response8	2	False	True	False	False	False
4	26	1	0	2	1	13524232514	13524232514	4	6	0	0	0	0	IPI7	390	8	press8	2	response8	2	False	True	False	False	False
4	27	1	0	2	1	13524232514	13524232514	3	6	0	0	0	0	IPI7	225	8	press8	2	response8	2	False	True	False	False	False
4	28	1	0	2	1	35421252143	35421252143	3	6	0	0	0	0	IPI7	970	8	press8	2	response8	2	False	True	False	False	False
4	29	1	0	2	1	13524232514	13524232514	11	6	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	True	False	False	False
4	30	1	0	2	1	35421252143	35421252143	2	6	0	0	0	0	IPI7	210	8	press8	2	response8	2	False	True	False	False	False
4	31	1	0	2	1	13524232514	13524232514	2	6	1	0	0	0	IPI7	535	8	press8	2	response8	5	True	True	False	False	False
4	32	1	0	2	1	13524232514	13524232514	11	6	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	True	False	False	False
5	1	1	0	2	1	35421252143	35421252143	3	4	1	0	0	0	IPI7	565	8	press8	2	response8	2	False	True	False	False	False
5	2	1	0	2	1	13524232514	13524232514	3	4	0	0	0	0	IPI7	170	8	press8	2	response8	2	False	True	False	False	False
5	3	1	0	2	1	13524232514	13524232514	3	4	1	0	0	0	IPI7	430	8	press8	2	response8	5	True	True	False	False	False
5	4	1	0	2	1	13524232514	13524232514	3	4	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	True	False	False	False
5	5	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	305	8	press8	2	response8	2	False	True	False	False	False
5	6	1	0	2	1	13524232514	13524232514	11	4	0	0	0	0	IPI7	280	8	press8	2	response8	2	False	True	False	False	False
5	7	1	0	2	1	35421252143	35421252143	2	4	0	0	0	0	IPI7	335	8	press8	2	response8	2	False	True	False	False	False
5	8	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	280	8	press8	2	response8	2	False	True	False	False	False
5	9	1	0	2	1	13524232514	13524232514	4	4	1	0	0	0	IPI7	215	8	press8	2	response8	2	False	True	False	False	False
5	10	1	0	2	1	35421252143	35421252143	3	4	0	0	0	0	IPI7	290	8	press8	2	response8	2	False	True	False	False	False
5	11	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
5	12	1	0	2	1	35421252143	35421252143	2	4	1	0	0	0	IPI7	850	8	press8	2	response8	2	False	True	False	False	False
5	13	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	260	8	press8	2	response8	2	False	True	False	False	False
5	14	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	265	8	press8	2	response8	2	False	True	False	False	False
5	15	1	0	2	1	13524232514	13524232514	2	4	1	0	0	0	IPI7	220	8	press8	2	response8	2	False	True	False	False	False
5	16	1	0	2	1	13524232514	13524232514	11	4	0	0	0	0	IPI7	290	8	press8	2	response8	2	False	True	False	False	False
5	17	1	0	2	1	13524232514	13524232514	2	4	0	0	0	0	IPI7	300	8	press8	2	response8	2	False	True	False	False	False
5	18	1	0	2	1	13524232514	13524232514	4	4	0	0	0	0	IPI7	240	8	press8	2	response8	2	False	True	False	False	False
5	19	1	0	2	1	13524232514	13524232514	11	4	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	True	False	False	False
5	20	1	0	2	1	35421252143	35421252143	2	4	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
5	21	1	0	2	1	13524232514	13524232514	11	4	0	0	0	0	IPI7	310	8	press8	2	response8	2	False	True	False	False	False
5	22	1	0	2	1	13524232514	13524232514	2	4	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
5	23	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	295	8	press8	2	response8	2	False	True	False	False	False
5	24	1	0	2	1	13524232514	13524232514	4	4	0	0	0	0	IPI7	210	8	press8	2	response8	2	False	True	False	False	False
5	25	1	0	2	1	13524232514	13524232514	2	4	0	0	0	0	IPI7	200	8	press8	2	response8	2	False	True	False	False	False
5	26	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	230	8	press8	2	response8	2	False	True	False	False	False
5	27	1	0	2	1	35421252143	35421252143	2	4	1	0	0	0	IPI7	205	8	press8	2	response8	2	False	True	False	False	False
5	28	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	225	8	press8	2	response8	2	False	True	False	False	False
5	29	1	0	2	1	35421252143	35421252143	3	4	0	0	0	0	IPI7	245	8	press8	2	response8	2	False	True	False	False	False
5	30	1	0	2	1	13524232514	13524232514	3	4	0	0	0	0	IPI7	360	8	press8	2	response8	2	False	True	False	False	False
5	31	1	0	2	1	35421252143	35421252143	3	4	0	0	0	0	IPI7	240	8	press8	2	response8	2	False	True	False	False	False
5	32	1	0	2	1	13524232514	13524232514	4	4	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
6	1	1	0	2	1	13524232514	13524232514	3	4	0	0	0	0	IPI7	195	8	press8	2	response8	2	False	True	False	False	False
6	2	1	0	2	1	35421252143	35421252143	3	4	0	0	0	0	IPI7	335	8	press8	2	response8	2	False	True	False	False	False
6	3	1	0	2	1	13524232514	13524232514	2	4	1	0	0	0	IPI7	415	8	press8	2	response8	2	False	True	False	False	False
6	4	1	0	2	1	35421252143	35421252143	2	4	0	0	0	0	IPI7	320	8	press8	2	response8	2	False	True	False	False	False
6	5	1	0	2	1	13524232514	13524232514	4	4	0	0	0	0	IPI7	250	8	press8	2	response8	2	False	True	False	False	False
6	6	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	570	8	press8	2	response8	2	False	True	False	False	False
6	7	1	0	2	1	13524232514	13524232514	3	4	0	0	0	0	IPI7	345	8	press8	2	response8	2	False	True	False	False	False
6	8	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	200	8	press8	2	response8	2	False	True	False	False	False
6	9	1	0	2	1	35421252143	35421252143	3	4	0	0	0	0	IPI7	500	8	press8	2	response8	2	False	True	False	False	False
6	10	1	0	2	1	13524232514	13524232514	2	4	0	0	0	0	IPI7	230	8	press8	2	response8	2	False	True	False	False	False
6	11	1	0	2	1	13524232514	13524232514	4	4	0	0	0	0	IPI7	450	8	press8	2	response8	2	False	True	False	False	False
6	12	1	0	2	1	35421252143	35421252143	2	4	0	0	0	0	IPI7	350	8	press8	2	response8	2	False	True	False	False	False
6	13	1	0	2	1	13524232514	13524232514	11	4	0	0	0	0	IPI7	190	8	press8	2	response8	2	False	True	False	False	False
6	14	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	475	8	press8	2	response8	2	False	True	False	False	False
6	15	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	True	False	False	False
6	16	1	0	2	1	35421252143	35421252143	3	4	1	0	0	0	IPI7	200	8	press8	2	response8	2	False	True	False	False	False
6	17	1	0	2	1	13524232514	13524232514	4	4	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	True	False	False	False
6	18	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	300	8	press8	2	response8	2	False	True	False	False	False
6	19	1	0	2	1	35421252143	35421252143	2	4	0	0	0	0	IPI7	205	8	press8	2	response8	2	False	True	False	False	False
6	20	1	0	2	1	13524232514	13524232514	4	4	0	0	0	0	IPI7	170	8	press8	2	response8	2	False	True	False	False	False
6	21	1	0	2	1	13524232514	13524232514	11	4	0	0	0	0	IPI7	295	8	press8	2	response8	2	False	True	False	False	False
6	22	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	345	8	press8	2	response8	2	False	True	False	False	False
6	23	1	0	2	1	13524232514	13524232514	3	4	0	0	0	0	IPI7	260	8	press8	2	response8	2	False	True	False	False	False
6	24	1	0	2	1	13524232514	13524232514	3	4	1	0	0	0	IPI7	315	8	press8	2	response8	2	False	True	False	False	False
6	25	1	0	2	1	13524232514	13524232514	2	4	0	0	0	0	IPI7	275	8	press8	2	response8	2	False	True	False	False	False
6	26	1	0	2	1	35421252143	35421252143	2	4	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	True	False	False	False
6	27	1	0	2	1	13524232514	13524232514	2	4	1	0	0	0	IPI7	480	8	press8	2	response8	2	False	True	False	False	False
6	28	1	0	2	1	35421252143	35421252143	11	4	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
6	29	1	0	2	1	35421252143	35421252143	4	4	0	0	0	0	IPI7	415	8	press8	2	response8	2	False	True	False	False	False
6	30	1	0	2	1	35421252143	35421252143	3	4	0	0	0	0	IPI7	295	8	press8	2	response8	2	False	True	False	False	False
6	31	1	0	2	1	13524232514	13524232514	11	4	0	0	0	0	IPI7	275	8	press8	2	response8	2	False	True	False	False	False
6	32	1	0	2	1	13524232514	13524232514	11	4	1	0	0	0	IPI7	200	8	press8	2	response8	2	False	True	False	False	False
7	1	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI7	500	8	press8	2	response8	2	False	True	False	False	False
7	2	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI7	345	8	press8	2	response8	2	False	True	False	False	False
7	3	1	0	2	1	13524232514	13524232514	4	8	1	0	0	0	IPI7	250	8	press8	2	response8	2	False	True	False	False	False
7	4	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI7	295	8	press8	2	response8	2	False	True	False	False	False
7	5	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI7	270	8	press8	2	response8	2	False	True	False	False	False
7	6	1	0	2	1	13524232514	13524232514	11	8	1	0	0	0	IPI7	615	8	press8	2	response8	3	True	True	False	False	False
7	7	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI7	430	8	press8	2	response8	2	False	True	False	False	False
7	8	1	0	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI7	330	8	press8	2	response8	2	False	True	False	False	False
7	9	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI7	300	8	press8	2	response8	2	False	True	False	False	False
7	10	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI7	520	8	press8	2	response8	2	False	True	False	False	False
7	11	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI7	270	8	press8	2	response8	2	False	True	False	False	False
7	12	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI7	240	8	press8	2	response8	2	False	True	False	False	False
7	13	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	True	False	False	False
7	14	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI7	385	8	press8	2	response8	2	False	True	False	False	False
7	15	1	0	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI7	385	8	press8	2	response8	2	False	True	False	False	False
7	16	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI7	560	8	press8	2	response8	2	False	True	False	False	False
7	17	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI7	300	8	press8	2	response8	2	False	True	False	False	False
7	18	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI7	200	8	press8	2	response8	2	False	True	False	False	False
7	19	1	0	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	True	False	False	False
7	20	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI7	280	8	press8	2	response8	2	False	True	False	False	False
7	21	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
7	22	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI7	230	8	press8	2	response8	2	False	True	False	False	False
7	23	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	True	False	False	False
7	24	1	0	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI7	300	8	press8	2	response8	2	False	True	False	False	False
7	25	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI7	440	8	press8	2	response8	2	False	True	False	False	False
7	26	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
7	27	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI7	225	8	press8	2	response8	2	False	True	False	False	False
7	28	1	0	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI7	245	8	press8	2	response8	2	False	True	False	False	False
7	29	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI7	215	8	press8	2	response8	2	False	True	False	False	False
7	30	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI7	285	8	press8	2	response8	2	False	True	False	False	False
7	31	1	0	2	1	35421252143	35421252143	4	8	1	0	0	0	IPI7	245	8	press8	2	response8	2	False	True	False	False	False
7	32	1	0	2	1	13524232514	13524232514	11	8	1	0	0	0	IPI7	240	8	press8	2	response8	5	True	True	False	False	False
8	1	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI7	295	8	press8	2	response8	2	False	True	False	False	False
8	2	1	0	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI7	215	8	press8	2	response8	2	False	True	False	False	False
8	3	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI7	210	8	press8	2	response8	2	False	True	False	False	False
8	4	1	0	2	1	51423252413	51423252413	11	8	1	0	0	0	IPI7	245	8	press8	2	response8	2	False	False	True	False	False
8	5	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI7	200	8	press8	2	response8	2	False	True	False	False	False
8	6	1	0	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	False	True	False	False
8	7	1	0	2	1	13524232514	13524232514	3	8	0	0	0	0	IPI7	585	8	press8	2	response8	2	False	True	False	False	False
8	8	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI7	265	8	press8	2	response8	2	False	True	False	False	False
8	9	1	0	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI7	765	8	press8	2	response8	2	False	False	True	False	False
8	10	1	0	2	1	13524232514	13524232514	11	8	0	0	0	0	IPI7	245	8	press8	2	response8	2	False	True	False	False	False
8	11	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	True	False	False	False
8	12	1	0	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	True	False	False	False
8	13	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI7	400	8	press8	2	response8	2	False	True	False	False	False
8	14	1	0	2	1	35421252143	35421252143	4	8	0	0	0	0	IPI7	465	8	press8	2	response8	2	False	True	False	False	False
8	15	1	0	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI7	280	8	press8	2	response8	2	False	False	True	False	False
8	16	1	0	2	1	51423252413	51423252413	11	8	1	0	0	0	IPI7	295	8	press8	2	response8	2	False	False	True	False	False
8	17	1	0	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI7	430	8	press8	2	response8	2	False	False	True	False	False
8	18	1	0	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI7	390	8	press8	2	response8	2	False	False	True	False	False
8	19	1	0	2	1	51423252413	51423252413	3	8	0	0	0	0	IPI7	410	8	press8	2	response8	2	False	False	True	False	False
8	20	1	0	2	1	35421252143	35421252143	2	8	0	0	0	0	IPI7	370	8	press8	2	response8	2	False	True	False	False	False
8	21	1	0	2	1	14325242135	14325242135	4	8	0	0	0	0	IPI7	440	8	press8	2	response8	2	False	False	True	False	False
8	22	1	0	2	1	51423252413	51423252413	4	8	1	0	0	0	IPI7	475	8	press8	2	response8	2	False	False	True	False	False
8	23	1	0	2	1	14325242135	14325242135	11	8	0	0	0	0	IPI7	260	8	press8	2	response8	2	False	False	True	False	False
8	24	1	0	2	1	51423252413	51423252413	4	8	1	0	0	0	IPI7	310	8	press8	2	response8	2	False	False	True	False	False
8	25	1	0	2	1	13524232514	13524232514	2	8	0	0	0	0	IPI7	215	8	press8	2	response8	2	False	True	False	False	False
8	26	1	0	2	1	14325242135	14325242135	3	8	0	0	0	0	IPI7	600	8	press8	2	response8	2	False	False	True	False	False
8	27	1	0	2	1	35421252143	35421252143	11	8	0	0	0	0	IPI7	260	8	press8	2	response8	2	False	True	False	False	False
8	28	1	0	2	1	35421252143	35421252143	3	8	0	0	0	0	IPI7	300	8	press8	2	response8	2	False	True	False	False	False
8	29	1	0	2	1	13524232514	13524232514	4	8	0	0	0	0	IPI7	675	8	press8	2	response8	2	False	True	False	False	False
8	30	1	0	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	False	True	False	False
8	31	1	0	2	1	14325242135	14325242135	2	8	0	0	0	0	IPI7	205	8	press8	2	response8	2	False	False	True	False	False
8	32	1	0	2	1	51423252413	51423252413	2	8	0	0	0	0	IPI7	330	8	press8	2	response8	2	False	False	True	False	False
9	1	1	0	2	0	14325242135	14325242135	11	6	0	0	0	0	IPI7	260	8	press8	2	response8	2	False	False	True	False	False
9	2	1	0	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI7	210	8	press8	2	response8	2	False	True	False	False	False
9	3	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI7	190	8	press8	2	response8	2	False	True	False	False	False
9	4	1	0	2	0	14325242135	14325242135	3	6	0	0	0	0	IPI7	180	8	press8	2	response8	2	False	False	True	False	False
9	5	1	0	2	0	14325242135	14325242135	4	6	1	0	0	0	IPI7	430	8	press8	2	response8	3	True	False	True	False	False
9	6	1	0	2	0	35421252143	35421252143	4	6	1	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
9	7	1	0	2	0	14325242135	14325242135	4	6	0	0	0	0	IPI7	180	8	press8	2	response8	2	False	False	True	False	False
9	8	1	0	2	0	51423252413	51423252413	2	6	0	0	0	0	IPI7	285	8	press8	2	response8	2	False	False	True	False	False
9	9	1	0	2	0	14325242135	14325242135	3	6	0	0	0	0	IPI7	185	8	press8	2	response8	2	False	False	True	False	False
9	10	1	0	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI7	230	8	press8	2	response8	2	False	True	False	False	False
9	11	1	0	2	0	13524232514	13524232514	11	6	1	0	0	0	IPI7	710	8	press8	2	response8	2	False	True	False	False	False
9	12	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI7	170	8	press8	2	response8	2	False	True	False	False	False
9	13	1	0	2	0	13524232514	13524232514	4	6	0	0	0	0	IPI7	215	8	press8	2	response8	2	False	True	False	False	False
9	14	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI7	540	8	press8	2	response8	2	False	True	False	False	False
9	15	1	0	2	0	51423252413	51423252413	11	6	0	0	0	0	IPI7	250	8	press8	2	response8	2	False	False	True	False	False
9	16	1	0	2	0	51423252413	51423252413	2	6	1	0	0	0	IPI7	230	8	press8	2	response8	2	False	False	True	False	False
9	17	1	0	2	0	35421252143	35421252143	3	6	0	0	0	0	IPI7	230	8	press8	2	response8	2	False	True	False	False	False
9	18	1	0	2	0	35421252143	35421252143	4	6	0	0	0	0	IPI7	240	8	press8	2	response8	2	False	True	False	False	False
9	19	1	0	2	0	51423252413	51423252413	3	6	0	0	0	0	IPI7	290	8	press8	2	response8	2	False	False	True	False	False
9	20	1	0	2	0	13524232514	13524232514	2	6	0	0	0	0	IPI7	225	8	press8	2	response8	2	False	True	False	False	False
9	21	1	0	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI7	240	8	press8	2	response8	2	False	True	False	False	False
9	22	1	0	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI7	215	8	press8	2	response8	2	False	False	True	False	False
9	23	1	0	2	0	14325242135	14325242135	11	6	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	False	True	False	False
9	24	1	0	2	0	51423252413	51423252413	4	6	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	False	True	False	False
9	25	1	0	2	0	35421252143	35421252143	3	6	0	0	0	0	IPI7	205	8	press8	2	response8	2	False	True	False	False	False
9	26	1	0	2	0	51423252413	51423252413	11	6	0	0	0	0	IPI7	235	8	press8	2	response8	2	False	False	True	False	False
9	27	1	0	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI7	330	8	press8	2	response8	2	False	False	True	False	False
9	28	1	0	2	0	51423252413	51423252413	3	6	1	0	0	0	IPI7	245	8	press8	2	response8	2	False	False	True	False	False
9	29	1	0	2	0	14325242135	14325242135	2	6	0	0	0	0	IPI7	220	8	press8	2	response8	2	False	False	True	False	False
9	30	1	0	2	0	13524232514	13524232514	4	6	1	0	0	0	IPI7	810	8	press8	2	response8	2	False	True	False	False	False
9	31	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI7	250	8	press8	2	response8	2	False	True	False	False	False
9	32	1	0	2	0	35421252143	35421252143	11	6	0	0	0	0	IPI7	230	8	press8	2	response8	2	False	True	False	False	False
10	1	1	0	2	0	35421252143	35421252425	4	8	1	0	0	0	IPI7	245	8	press8	2	response8	2	False	True	False	False	True
10	2	1	0	2	0	14351434143	14351434143	4	4	1	0	0	0	IPI7	725	8	press8	4	response8	4	False	False	False	True	False
10	3	1	0	2	0	35421252143	35421252143	4	4	0	0	0	0	IPI7	650	8	press8	2	response8	2	False	True	False	False	False
10	4	1	0	2	0	35421252143	35421215251	11	6	1	0	0	0	IPI7	255	8	press8	5	response8	5	False	True	False	False	True
10	5	1	0	2	0	25252151325	25252151325	2	6	0	0	0	0	IPI7	305	8	press8	1	response8	1	False	False	False	True	False
10	6	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI7	275	8	press8	2	response8	2	False	True	False	False	False
10	7	1	0	2	0	13524232514	13524241341	3	6	0	0	0	0	IPI7	635	8	press8	1	response8	1	False	True	False	False	True
10	8	1	0	2	0	35421252143	35421252143	11	4	0	0	0	0	IPI7	280	8	press8	2	response8	2	False	True	False	False	False
10	9	1	0	2	0	25154541424	25154541424	2	8	0	0	0	0	IPI7	335	8	press8	1	response8	1	False	False	False	True	False
10	10	1	0	2	0	35421252143	35421252354	11	8	0	0	0	0	IPI7	290	8	press8	2	response8	2	False	True	False	False	True
10	11	1	0	2	0	35421252143	35421252421	2	8	0	0	0	0	IPI7	260	8	press8	2	response8	2	False	True	False	False	True
10	12	1	0	2	0	35421252143	35421252143	11	8	0	0	0	0	IPI7	240	8	press8	2	response8	2	False	True	False	False	False
10	13	1	0	2	0	35421252143	35421252143	4	6	0	0	0	0	IPI7	320	8	press8	2	response8	2	False	True	False	False	False
10	14	1	0	2	0	13524232514	13524232514	3	8	1	0	0	0	IPI7	530	8	press8	2	response8	2	False	True	False	False	False
10	15	1	0	2	0	25241215142	25241215142	3	4	0	0	0	0	IPI7	330	8	press8	5	response8	5	False	False	False	True	False
10	16	1	0	2	0	13524232514	13524232514	3	4	0	0	0	0	IPI7	245	8	press8	2	response8	2	False	True	False	False	False
10	17	1	0	2	0	51254253521	51254253521	11	8	0	0	0	0	IPI7	470	8	press8	3	response8	3	False	False	False	True	False
10	18	1	0	2	0	35421252143	35421243532	3	6	1	0	0	0	IPI7	305	8	press8	3	response8	3	False	True	False	False	True
10	19	1	0	2	0	13524232514	13524232514	11	8	0	0	0	0	IPI7	325	8	press8	2	response8	2	False	True	False	False	False
10	20	1	0	2	0	21532351343	21532351343	11	6	0	0	0	0	IPI7	400	8	press8	1	response8	1	False	False	False	True	False
10	21	1	0	2	0	13524232514	13524232514	4	6	0	0	0	0	IPI7	290	8	press8	2	response8	2	False	True	False	False	False
10	22	1	0	2	0	53425125121	53425125121	2	6	0	0	0	0	IPI7	370	8	press8	5	response8	5	False	False	False	True	False
10	23	1	0	2	0	35421252143	35421252143	2	4	1	0	0	0	IPI7	295	8	press8	2	response8	2	False	True	False	False	False
10	24	1	0	2	0	15135452354	15135452354	4	4	0	0	0	0	IPI7	420	8	press8	2	response8	2	False	False	False	True	False
10	25	1	0	2	0	35421252143	35421252143	4	4	0	0	0	0	IPI7	285	8	press8	2	response8	2	False	True	False	False	False
10	26	1	0	2	0	13524232514	13524232514	4	6	0	0	0	0	IPI7	370	8	press8	2	response8	2	False	True	False	False	False
10	27	1	0	2	0	35421252143	35421252143	3	6	0	0	0	0	IPI7	415	8	press8	2	response8	2	False	True	False	False	False
10	28	1	0	2	0	42315245153	42315245153	4	8	0	0	0	0	IPI7	390	8	press8	5	response8	5	False	False	False	True	False
10	29	1	0	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI7	290	8	press8	2	response8	2	False	True	False	False	False
10	30	1	0	2	0	45342353542	45342353542	2	4	1	0	0	0	IPI7	860	8	press8	3	response8	3	False	False	False	True	False
11	1	1	0	2	0	53531453435	53531453435	3	6	0	0	0	0	IPI7	375	8	press8	3	response8	3	False	False	False	True	False
11	2	1	0	2	0	13524232514	13525314353	2	4	0	0	0	0	IPI7	360	8	press8	4	response8	4	False	True	False	False	True
11	3	1	0	2	0	35252513251	35252513251	4	4	0	0	0	0	IPI7	275	8	press8	3	response8	3	False	False	False	True	False
11	4	1	0	2	0	13524232514	13524232514	3	8	0	0	0	0	IPI7	265	8	press8	2	response8	2	False	True	False	False	False
11	5	1	0	2	0	35421252143	35424515354	4	4	0	0	0	0	IPI7	360	8	press8	5	response8	5	False	True	False	False	True
11	6	1	0	2	0	13524232514	13524232352	4	8	0	0	0	0	IPI7	310	8	press8	2	response8	2	False	True	False	False	True
11	7	1	0	2	0	35421252143	35421252143	3	8	0	0	0	0	IPI7	365	8	press8	2	response8	2	False	True	False	False	False
11	8	1	0	2	0	41324542424	41324542424	4	8	0	0	0	0	IPI7	375	8	press8	2	response8	2	False	False	False	True	False
11	9	1	0	2	0	35413231424	35413231424	11	8	0	0	0	0	IPI7	355	8	press8	1	response8	1	False	False	False	True	False
11	10	1	0	2	0	35421252143	35423141421	2	4	0	0	0	0	IPI7	285	8	press8	1	response8	1	False	True	False	False	True
11	11	1	0	2	0	35421252143	35421252143	2	6	0	0	0	0	IPI7	255	8	press8	2	response8	2	False	True	False	False	False
11	12	1	0	2	0	13524232514	13521351325	3	4	0	0	0	0	IPI7	305	8	press8	1	response8	1	False	True	False	False	True
11	13	1	0	2	0	41245252512	41245252512	3	8	0	0	0	0	IPI7	325	8	press8	2	response8	2	False	False	False	True	False
11	14	1	0	2	0	35421252143	35421252143	3	8	0	0	0	0	IPI7	440	8	press8	2	response8	2	False	True	False	False	False
11	15	1	0	2	0	13524232514	13524232514	3	6	0	0	0	0	IPI7	260	8	press8	2	response8	2	False	True	False	False	False
11	16	1	0	2	0	13524232514	13524232514	11	6	0	0	0	0	IPI7	250	8	press8	2	response8	2	False	True	False	False	False
11	17	1	0	2	0	43541315153	43541315153	3	6	0	0	0	0	IPI7	360	8	press8	5	response8	5	False	False	False	True	False
11	18	1	0	2	0	21341351525	21341351525	3	8	0	0	0	0	IPI7	490	8	press8	1	response8	1	False	False	False	True	False
11	19	1	0	2	0	35421252143	35421252143	2	4	1	0	0	0	IPI7	245	8	press8	2	response8	2	False	True	False	False	False
