BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime	IPI1	IPI2	IPI3	IPI4	IPI5	IPI6	IPI7	IPI8	IPI9	IPI10	IPI0	is_trained_seq	is_untrained_seq	is_rand_seq	is_digit_changed
3	4	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	645	2940	3585	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	650	865	1125	1350	1650	1865	2230	2720	3035	3215	3380	3500.0	2940.0	0	-1	6805	-1	-1	1	0	0	215	260	225	300	215	365	490	315	180	165	645	True	False	False	False
3	5	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	590	2255	2845	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	595	770	945	1160	1365	1535	1775	1995	2245	2485	2645	3500.0	2940.0	0	-1	6065	-1	-1	1	0	0	175	175	215	205	170	240	220	250	240	160	590	True	False	False	False
3	6	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	560	2985	3545	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	565	780	1170	1420	1740	1980	2335	2640	2955	3205	3355	3500.0	2940.0	0	-1	6765	-1	-1	1	0	0	215	390	250	320	240	355	305	315	250	150	560	True	False	False	False
3	7	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	700	2405	3105	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	705	800	980	1195	1430	1585	1980	2305	2605	2800	2905	3500.0	2940.0	0	-1	6325	-1	-1	1	0	0	95	180	215	235	155	395	325	300	195	105	700	True	False	False	False
3	8	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	715	3260	3975	1	0	0	3	5	4	2	1	2	5	2	4	4	3	2	2	2	2	2	2	2	2	2	2	2	720	930	1185	1395	1685	1870	2120	2325	2695	3550	3775	3500.0	2940.0	0	-1	7195	-1	-1	1	0	0	210	255	210	290	185	250	205	370	855	225	715	True	False	False	False
3	9	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	580	2840	3420	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	585	815	1095	1310	1630	1850	2115	2365	2695	3060	3230	3500.0	2940.0	0	-1	6640	-1	-1	1	0	0	230	280	215	320	220	265	250	330	365	170	580	True	False	False	False
3	10	1	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	575	2745	3320	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	580	720	915	1575	1865	2060	2310	2500	2755	2995	3130	3500.0	2940.0	0	-1	6540	-1	-1	1	0	0	140	195	660	290	195	250	190	255	240	135	575	True	False	False	False
3	11	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	580	2095	2675	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	585	730	915	1115	1345	1485	1720	1875	2075	2310	2495	3500.0	2940.0	0	-1	5895	-1	-1	1	0	0	145	185	200	230	140	235	155	200	235	185	580	True	False	False	False
3	12	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	540	4335	4875	1	0	0	1	5	2	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	545	1410	1915	2755	3035	3270	3635	3865	4335	4565	4690	3500.0	2940.0	0	-1	8095	-1	-1	1	0	0	865	505	840	280	235	365	230	470	230	125	540	True	False	False	False
3	13	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	625	2115	2740	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	630	760	925	1125	1370	1485	1690	1885	2190	2435	2560	3500.0	2940.0	0	-1	5960	-1	-1	1	0	0	130	165	200	245	115	205	195	305	245	125	625	True	False	False	False
3	14	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	770	2515	3285	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	775	970	1255	1470	1765	1955	2190	2390	2745	2950	3085	3500.0	2940.0	0	-1	6505	-1	-1	1	0	0	195	285	215	295	190	235	200	355	205	135	770	True	False	False	False
3	15	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	655	2940	3595	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	660	890	1170	1385	1685	1935	2255	2525	2930	3240	3385	3500.0	2940.0	0	-1	6815	-1	-1	1	0	0	230	280	215	300	250	320	270	405	310	145	655	True	False	False	False
3	16	1	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	510	2955	3465	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	515	770	985	1320	1585	1760	2110	2555	2875	3100	3315	3500.0	2940.0	0	-1	6685	-1	-1	1	0	0	255	215	335	265	175	350	445	320	225	215	510	True	False	False	False
3	17	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	705	2635	3340	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	710	935	1190	1385	1680	1890	2150	2370	2685	3005	3170	3500.0	2940.0	0	-1	6560	-1	-1	1	0	0	225	255	195	295	210	260	220	315	320	165	705	True	False	False	False
3	18	1	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	655	3510	4165	1	0	0	1	3	5	2	2	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	660	845	1070	1330	1735	2610	3025	3280	3580	3820	3965	3500.0	2940.0	0	-1	7385	-1	-1	1	0	0	185	225	260	405	875	415	255	300	240	145	655	True	False	False	False
3	19	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	670	3295	3965	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	675	915	1175	1385	1685	1890	2180	3010	3475	3615	3760	3500.0	2940.0	0	-1	7185	-1	-1	1	0	0	240	260	210	300	205	290	830	465	140	145	670	True	False	False	False
3	20	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	630	2530	3160	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	635	825	1020	1240	1495	1710	2070	2340	2595	2820	2955	3500.0	2940.0	0	-1	6380	-1	-1	1	0	0	190	195	220	255	215	360	270	255	225	135	630	True	False	False	False
3	21	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	600	3200	3800	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	605	835	1125	1360	1675	1890	2150	2845	3175	3400	3585	3500.0	2940.0	0	-1	7020	-1	-1	1	0	0	230	290	235	315	215	260	695	330	225	185	600	True	False	False	False
3	22	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	680	3210	3890	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	685	925	1205	1440	1795	2080	2690	3040	3365	3550	3700	3500.0	2940.0	0	-1	7110	-1	-1	1	0	0	240	280	235	355	285	610	350	325	185	150	680	True	False	False	False
3	23	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	705	2715	3420	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	710	930	1250	1470	1790	2070	2320	2535	2860	3110	3210	3500.0	2940.0	0	-1	6640	-1	-1	1	0	0	220	320	220	320	280	250	215	325	250	100	705	True	False	False	False
3	24	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	670	2915	3585	1	0	0	1	3	5	2	4	2	3	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	675	785	985	1275	1570	1775	2040	2250	3055	3275	3400	3500.0	2940.0	0	-1	6805	-1	-1	1	0	0	110	200	290	295	205	265	210	805	220	125	670	True	False	False	False
3	25	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	665	2835	3500	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670	885	1185	1365	1650	1855	2270	2660	2965	3175	3310	3500.0	2940.0	0	-1	6720	-1	-1	1	0	0	215	300	180	285	205	415	390	305	210	135	665	True	False	False	False
3	26	1	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	600	2845	3445	1	0	0	1	3	5	2	4	2	3	2	1	1	4	2	2	2	2	2	2	2	2	2	2	2	605	695	890	1080	1265	1420	1690	1940	2290	3050	3290	3500.0	2940.0	0	-1	6665	-1	-1	1	0	0	90	195	190	185	155	270	250	350	760	240	600	True	False	False	False
3	27	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	610	2265	2875	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	615	735	920	1125	1345	1465	1640	1845	2360	2585	2670	3500.0	2940.0	0	-1	6095	-1	-1	1	0	0	120	185	205	220	120	175	205	515	225	85	610	True	False	False	False
3	28	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	675	3780	4455	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	680	900	1395	1710	2050	2390	2825	3400	3975	4130	4250	3500.0	2940.0	0	-1	7675	-1	-1	1	0	0	220	495	315	340	340	435	575	575	155	120	675	True	False	False	False
3	29	1	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	605	3560	4165	1	0	0	1	3	5	2	2	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	610	800	1065	1345	1845	2515	2935	3245	3535	3765	3920	3500.0	2940.0	0	-1	7385	-1	-1	1	0	0	190	265	280	500	670	420	310	290	230	155	605	True	False	False	False
3	30	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	665	2855	3520	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	670	895	1210	1440	1730	1990	2255	2555	2920	3185	3300	3500.0	2940.0	0	-1	6740	-1	-1	1	0	0	225	315	230	290	260	265	300	365	265	115	665	True	False	False	False
3	31	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	800	2860	3660	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	805	1040	1305	1555	1865	2120	2405	2695	3015	3295	3455	3500.0	2940.0	0	-1	6880	-1	-1	1	0	0	235	265	250	310	255	285	290	320	280	160	800	True	False	False	False
3	32	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	685	3300	3985	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	690	835	1055	1315	1595	1790	2060	2330	3140	3415	3715	3500.0	2940.0	0	-1	7205	-1	-1	1	0	0	145	220	260	280	195	270	270	810	275	300	685	True	False	False	False
4	1	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	1095	2960	4055	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	1100	1325	1685	2090	2475	2720	2945	3205	3470	3690	3835	3500.0	2940.0	0	-1	7275	-1	-1	1	0	0	225	360	405	385	245	225	260	265	220	145	1095	True	False	False	False
4	2	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	670	2645	3315	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	675	885	1140	1380	1690	1965	2220	2480	2760	2985	3090	3500.0	2940.0	0	-1	6535	-1	-1	1	0	0	210	255	240	310	275	255	260	280	225	105	670	True	False	False	False
4	3	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	635	2745	3380	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	640	870	1135	1405	1720	1980	2220	2470	2775	3050	3180	3500.0	2940.0	0	-1	6600	-1	-1	1	0	0	230	265	270	315	260	240	250	305	275	130	635	True	False	False	False
4	4	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	600	2785	3385	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	605	885	1170	1415	1680	1930	2200	2445	2720	3000	3175	3500.0	2940.0	0	-1	6605	-1	-1	1	0	0	280	285	245	265	250	270	245	275	280	175	600	True	False	False	False
4	5	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	610	2155	2765	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	615	725	890	1100	1345	1500	1715	1935	2140	2410	2555	3500.0	2940.0	0	-1	5985	-1	-1	1	0	0	110	165	210	245	155	215	220	205	270	145	610	True	False	False	False
4	6	1	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	525	2850	3375	1	0	0	1	3	5	2	4	2	3	2	1	1	4	2	2	2	2	2	2	2	2	2	2	2	530	670	850	1075	1290	1430	1670	1940	2355	2915	3175	3500.0	2940.0	0	-1	6595	-1	-1	1	0	0	140	180	225	215	140	240	270	415	560	260	525	True	False	False	False
4	7	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	850	2675	3525	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	855	1060	1330	1555	1820	2035	2295	2540	2810	3145	3300	3500.0	2940.0	0	-1	6745	-1	-1	1	0	0	205	270	225	265	215	260	245	270	335	155	850	True	False	False	False
4	8	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	605	2740	3345	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	610	830	1105	1325	1595	1845	2125	2445	2785	3005	3125	3500.0	2940.0	0	-1	6565	-1	-1	1	0	0	220	275	220	270	250	280	320	340	220	120	605	True	False	False	False
4	9	1	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	665	2200	2865	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	670	815	1025	1245	1450	1630	1850	2085	2310	2520	2690	3500.0	2940.0	0	-1	6085	-1	-1	1	0	0	145	210	220	205	180	220	235	225	210	170	665	True	False	False	False
4	10	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	630	2785	3415	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	635	845	1130	1365	1640	1860	2120	2420	2785	3075	3215	3500.0	2940.0	0	-1	6635	-1	-1	1	0	0	210	285	235	275	220	260	300	365	290	140	630	True	False	False	False
4	11	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	650	2415	3065	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	655	860	1105	1300	1535	1755	2005	2255	2520	2725	2850	3500.0	2940.0	0	-1	6285	-1	-1	1	0	0	205	245	195	235	220	250	250	265	205	125	650	True	False	False	False
4	12	1	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	645	2545	3190	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	650	765	925	1135	1335	1505	1925	2180	2695	2870	2975	3500.0	2940.0	0	-1	6410	-1	-1	1	0	0	115	160	210	200	170	420	255	515	175	105	645	True	False	False	False
4	13	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	685	2715	3400	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	690	895	1105	1305	1580	1800	2115	2490	2885	3065	3170	3500.0	2940.0	0	-1	6620	-1	-1	1	0	0	205	210	200	275	220	315	375	395	180	105	685	True	False	False	False
4	14	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	655	3210	3865	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	660	870	1110	1295	1535	1725	2000	2680	3000	3275	3665	3500.0	2940.0	0	-1	7085	-1	-1	1	0	0	210	240	185	240	190	275	680	320	275	390	655	True	False	False	False
4	15	1	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	615	3065	3680	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	620	730	900	1130	1345	1485	1810	2075	2975	3200	3420	3500.0	2940.0	0	-1	6900	-1	-1	1	0	0	110	170	230	215	140	325	265	900	225	220	615	True	False	False	False
4	16	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	600	3085	3685	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	605	835	1080	1335	1620	1880	2170	2475	2840	3285	3480	3500.0	2940.0	0	-1	6905	-1	-1	1	0	0	230	245	255	285	260	290	305	365	445	195	600	True	False	False	False
4	17	1	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	510	2685	3195	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	515	755	965	1235	1480	1690	2140	2430	2650	2845	3000	3500.0	2940.0	0	-1	6415	-1	-1	1	0	0	240	210	270	245	210	450	290	220	195	155	510	True	False	False	False
4	18	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	605	2870	3475	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	610	840	1100	1380	1650	1920	2180	2465	2815	3070	3235	3500.0	2940.0	0	-1	6695	-1	-1	1	0	0	230	260	280	270	270	260	285	350	255	165	605	True	False	False	False
4	19	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	565	2265	2830	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570	730	930	1125	1305	1465	1680	1875	2265	2480	2590	3500.0	2940.0	0	-1	6050	-1	-1	1	0	0	160	200	195	180	160	215	195	390	215	110	565	True	False	False	False
4	20	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	570	2920	3490	1	0	0	1	3	5	2	4	2	3	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	575	690	880	1155	1400	1600	1875	2230	2980	3150	3270	3500.0	2940.0	0	-1	6710	-1	-1	1	0	0	115	190	275	245	200	275	355	750	170	120	570	True	False	False	False
4	21	1	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	555	2950	3505	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560	850	1055	1310	1565	1730	1985	2490	2855	3130	3295	3500.0	2940.0	0	-1	6725	-1	-1	1	0	0	290	205	255	255	165	255	505	365	275	165	555	True	False	False	False
4	22	1	0	2	1	0	35421252143	35421252143	6	0	4	3	5	4	2	1	2	5	2	1	4	3	730	3725	4455	1	0	0	3	5	2	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	735	1070	1365	2000	2305	2555	2905	3605	3925	4110	4205	3500.0	2940.0	0	-1	7675	-1	-1	1	0	0	335	295	635	305	250	350	700	320	185	95	730	True	False	False	False
4	23	1	0	2	1	0	35421252143	35421252143	6	0	11	3	5	4	2	1	2	5	2	1	4	3	685	3145	3830	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	690	945	1260	1465	1805	2245	2745	3025	3335	3495	3600	3500.0	2940.0	0	-1	7050	-1	-1	1	0	0	255	315	205	340	440	500	280	310	160	105	685	True	False	False	False
4	24	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	530	2360	2890	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	535	665	855	1060	1275	1395	1590	1800	2420	2555	2695	3500.0	2940.0	0	-1	6110	-1	-1	1	0	0	130	190	205	215	120	195	210	620	135	140	530	True	False	False	False
4	25	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	615	2150	2765	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	620	710	895	1075	1255	1395	1585	1795	2315	2480	2575	3500.0	2940.0	0	-1	5985	-1	-1	1	0	0	90	185	180	180	140	190	210	520	165	95	615	True	False	False	False
4	26	1	0	2	1	0	13524232514	13524232514	6	0	4	1	3	5	2	4	2	3	2	5	1	4	605	2455	3060	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	610	710	895	1065	1285	1435	1770	2160	2570	2750	2855	3500.0	2940.0	0	-1	6280	-1	-1	1	0	0	100	185	170	220	150	335	390	410	180	105	605	True	False	False	False
4	27	1	0	2	1	0	13524232514	13524232514	6	0	3	1	3	5	2	4	2	3	2	5	1	4	530	2060	2590	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	535	630	820	995	1210	1350	1545	1770	2110	2290	2390	3500.0	2940.0	0	-1	5810	-1	-1	1	0	0	95	190	175	215	140	195	225	340	180	100	530	True	False	False	False
4	28	1	0	2	1	0	35421252143	35421252143	6	0	3	3	5	4	2	1	2	5	2	1	4	3	810	3375	4185	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	815	980	1210	1415	1720	1910	2340	3310	3650	3855	3960	3500.0	2940.0	0	-1	7405	-1	-1	1	0	0	165	230	205	305	190	430	970	340	205	105	810	True	False	False	False
4	29	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	600	2230	2830	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	605	720	895	1055	1260	1400	1595	1815	2355	2540	2645	3500.0	2940.0	0	-1	6050	-1	-1	1	0	0	115	175	160	205	140	195	220	540	185	105	600	True	False	False	False
4	30	1	0	2	1	0	35421252143	35421252143	6	0	2	3	5	4	2	1	2	5	2	1	4	3	645	2630	3275	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	650	860	1085	1260	1535	1745	2045	2255	2575	2905	3020	3500.0	2940.0	0	-1	6495	-1	-1	1	0	0	210	225	175	275	210	300	210	320	330	115	645	True	False	False	False
4	31	1	0	2	1	0	13524232514	13524232514	6	0	2	1	3	5	2	4	2	3	2	5	1	4	565	2775	3340	1	0	0	1	3	5	2	4	2	3	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570	725	905	1090	1310	1435	1635	2170	2860	3035	3120	3500.0	2940.0	0	-1	6560	-1	-1	1	0	0	155	180	185	220	125	200	535	690	175	85	565	True	False	False	False
4	32	1	0	2	1	0	13524232514	13524232514	6	0	11	1	3	5	2	4	2	3	2	5	1	4	470	3125	3595	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	475	615	815	1035	1295	1470	1720	1940	2840	3140	3330	3500.0	2940.0	0	-1	6815	-1	-1	1	0	0	140	200	220	260	175	250	220	900	300	190	470	True	False	False	False
5	1	1	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	775	3130	3905	1	0	0	3	5	4	2	1	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	780	995	1235	1480	1785	2060	2460	3025	3360	3550	3670	3500.0	2940.0	0	-1	7125	-1	-1	1	0	0	215	240	245	305	275	400	565	335	190	120	775	True	False	False	False
5	2	1	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	635	2085	2720	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	640	755	950	1185	1365	1505	1685	1855	2215	2395	2500	3500.0	2940.0	0	-1	5940	-1	-1	1	0	0	115	195	235	180	140	180	170	360	180	105	635	True	False	False	False
5	3	1	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	530	2805	3335	1	0	0	1	3	5	2	4	2	3	5	5	1	4	2	2	2	2	2	2	2	2	2	2	2	535	665	825	995	1175	1285	1460	1890	2585	2945	3110	3500.0	2940.0	0	-1	6555	-1	-1	1	0	0	130	160	170	180	110	175	430	695	360	165	530	True	False	False	False
5	4	1	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	545	2175	2720	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	550	675	860	1050	1295	1450	1680	1900	2190	2390	2525	3500.0	2940.0	0	-1	5940	-1	-1	1	0	0	125	185	190	245	155	230	220	290	200	135	545	True	False	False	False
5	5	1	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	480	3305	3785	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	485	695	930	1105	1410	1830	2630	2935	3255	3435	3545	3500.0	2940.0	0	-1	7005	-1	-1	1	0	0	210	235	175	305	420	800	305	320	180	110	480	True	False	False	False
5	6	1	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	595	2255	2850	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	600	735	895	1085	1290	1415	1585	1865	2355	2545	2645	3500.0	2940.0	0	-1	6070	-1	-1	1	0	0	135	160	190	205	125	170	280	490	190	100	595	True	False	False	False
