BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime	
13	22	2	1	2	0	0	52413415125	52413415125	6	0	11	5	2	4	1	3	4	1	5	1	2	5	500.000	3845.000	4345.000	0	0	1	5	2	4	1	3	4	1	5	1	2	5	2	2	2	2	2	2	2	2	2	2	2	505.000	805.000	1100.000	1475.000	1695.000	2245.000	2670.000	3060.000	3475.000	3820.000	4170.000	3500.000	2940.000	0	-1	7565	-1	-1	1	0	0	
13	23	2	1	2	0	0	14215453512	14215453512	6	0	11	1	4	2	1	5	4	5	3	5	1	2	465.000	4080.000	4545.000	0	0	1	1	4	2	1	5	4	5	3	5	1	2	2	2	2	2	2	2	2	2	2	2	2	470.000	720.000	1020.000	1380.000	1685.000	2110.000	2755.000	3395.000	3620.000	4055.000	4315.000	3500.000	2940.000	0	-1	7765	-1	-1	1	0	0	
13	24	2	1	2	0	1	14325242135	14323515323	4	0	2	1	4	3	2	3	5	1	5	3	2	3	540.000	4195.000	4735.000	0	0	1	1	4	3	2	3	5	1	5	3	2	3	2	2	2	2	2	2	2	2	2	2	2	545.000	775.000	1110.000	1410.000	1845.000	2240.000	2605.000	3065.000	3865.000	4160.000	4525.000	3500.000	2940.000	0	-1	7955	-1	-1	1	0	0	
13	25	2	1	2	0	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	560.000	3245.000	3805.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	565.000	840.000	1120.000	1385.000	1710.000	1990.000	2305.000	2690.000	3025.000	3380.000	3610.000	3500.000	2940.000	0	-1	7025	-1	-1	1	0	0	
13	26	2	1	2	0	0	14325242135	14325242135	4	0	11	1	4	3	2	5	2	4	2	1	3	5	650.000	3715.000	4365.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	655.000	965.000	1760.000	2055.000	2370.000	2680.000	3015.000	3380.000	3620.000	3995.000	4165.000	3500.000	2940.000	0	-1	7585	-1	-1	1	0	0	
13	27	2	1	2	0	1	51423252413	51424514531	4	0	2	5	1	4	2	4	5	1	4	5	3	1	725.000	4865.000	5590.000	0	0	1	5	1	4	2	4	5	1	4	5	3	1	2	2	2	2	2	2	2	2	2	2	2	730.000	1010.000	1315.000	2015.000	2690.000	3445.000	3750.000	4185.000	4745.000	5125.000	5370.000	3500.000	2940.000	0	-1	8810	-1	-1	1	0	0	
13	28	2	1	2	0	0	43425131535	43425131535	4	0	11	4	3	4	2	5	1	3	1	5	3	5	1185.000	3935.000	5120.000	0	0	1	4	3	4	2	5	1	3	1	5	3	5	2	2	2	2	2	2	2	2	2	2	2	1190.000	1505.000	1835.000	2330.000	2710.000	3030.000	3320.000	3660.000	4110.000	4580.000	4950.000	3500.000	2940.000	0	-1	8340	-1	-1	1	0	0	
13	29	2	1	2	0	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	660.000	3040.000	3700.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	665.000	940.000	1225.000	1540.000	1805.000	2080.000	2370.000	2660.000	3015.000	3290.000	3495.000	3500.000	2940.000	0	-1	6920	-1	-1	1	0	0	
13	30	2	1	2	0	0	14152141243	14152141243	6	0	2	1	4	1	5	2	1	4	1	2	4	3	630.000	4095.000	4725.000	0	0	1	1	4	1	5	2	1	4	1	2	4	3	2	2	2	2	2	2	2	2	2	2	2	635.000	900.000	1235.000	1590.000	1950.000	2400.000	2705.000	3175.000	3625.000	4035.000	4565.000	3500.000	2940.000	0	-1	7945	-1	-1	1	0	0	
14	1	2	1	2	0	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	735.000	2525.000	3260.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	740.000	1030.000	1290.000	1555.000	1795.000	2020.000	2255.000	2470.000	2730.000	3000.000	3115.000	3500.000	2940.000	0	-1	6480	-1	-1	1	0	0	
14	2	2	1	2	0	0	14325242135	14325242135	6	0	2	1	4	3	2	5	2	4	2	1	3	5	630.000	2990.000	3620.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	635.000	850.000	1075.000	1310.000	1600.000	1875.000	2135.000	2590.000	2955.000	3290.000	3470.000	3500.000	2940.000	0	-1	6840	-1	-1	1	0	0	
14	3	2	1	2	0	0	51423252413	51423252413	4	0	11	5	1	4	2	3	2	5	2	4	1	3	540.000	5995.000	6535.000	1	0	0	5	1	4	2	3	2	5	4	1	3	5	2	2	2	2	2	2	2	2	2	2	2	545.000	1255.000	1490.000	1845.000	2080.000	2305.000	2495.000	3075.000	3175.000	3360.000	6515.000	3500.000	2940.000	0	-1	9755	-1	-1	1	0	0	
14	4	2	1	2	0	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	710.000	2875.000	3585.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	715.000	990.000	1230.000	1525.000	1795.000	2050.000	2285.000	2575.000	2800.000	3125.000	3355.000	3500.000	2940.000	0	-1	6805	-1	-1	1	0	0	
14	5	2	1	2	0	0	14325242135	14325242135	6	0	11	1	4	3	2	5	2	4	2	1	3	5	710.000	3145.000	3855.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	715.000	995.000	1260.000	1525.000	1805.000	2130.000	2435.000	2795.000	3295.000	3475.000	3645.000	3500.000	2940.000	0	-1	7075	-1	-1	1	0	0	
14	6	2	1	2	0	0	43121413141	43121413141	4	0	11	4	3	1	2	1	4	1	3	1	4	1	580.000	3690.000	4270.000	0	0	1	4	3	1	2	1	4	1	3	1	4	1	2	2	2	2	2	2	2	2	2	2	2	585.000	870.000	1230.000	1630.000	1925.000	2200.000	2480.000	2775.000	3220.000	3570.000	3990.000	3500.000	2940.000	0	-1	7490	-1	-1	1	0	0	
14	7	2	1	2	0	0	51423252413	51423252413	6	0	2	5	1	4	2	3	2	5	2	4	1	3	900.000	3110.000	4010.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	905.000	1155.000	1460.000	1785.000	2090.000	2365.000	2750.000	3065.000	3300.000	3680.000	3860.000	3500.000	2940.000	0	-1	7230	-1	-1	1	0	0	
14	8	2	1	2	0	0	51314154214	51314154214	6	0	3	5	1	3	1	4	1	5	4	2	1	4	605.000	4045.000	4650.000	1	0	0	5	1	3	1	4	1	5	1	2	1	4	2	2	2	2	2	2	2	2	2	2	2	610.000	885.000	1175.000	1555.000	1810.000	2170.000	2500.000	2770.000	3670.000	4205.000	4390.000	3500.000	2940.000	0	-1	7870	-1	-1	1	0	0	
14	9	2	1	2	0	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	595.000	3510.000	4105.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	600.000	1015.000	1220.000	1920.000	2220.000	2535.000	2845.000	3140.000	3415.000	3710.000	3910.000	3500.000	2940.000	0	-1	7325	-1	-1	1	0	0	
14	10	2	1	2	0	0	14325242135	14325242135	4	0	2	1	4	3	2	5	2	4	2	1	3	5	615.000	3090.000	3705.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	620.000	845.000	1200.000	1470.000	1790.000	2070.000	2325.000	2680.000	3005.000	3280.000	3525.000	3500.000	2940.000	0	-1	6925	-1	-1	1	0	0	
14	11	2	1	2	0	0	43421241545	43421241545	8	0	4	4	3	4	2	1	2	4	1	5	4	5	710.000	4385.000	5095.000	1	0	0	4	3	4	2	1	2	4	1	5	2	5	2	2	2	2	2	2	2	2	2	2	2	715.000	1010.000	1320.000	1775.000	2105.000	2365.000	2680.000	3410.000	3800.000	4165.000	4910.000	3500.000	2940.000	0	-1	8315	-1	-1	1	0	0	
14	12	2	1	2	0	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	840.000	2470.000	3310.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	845.000	1075.000	1320.000	1615.000	1905.000	2105.000	2330.000	2580.000	2810.000	3015.000	3150.000	3500.000	2940.000	0	-1	6530	-1	-1	1	0	0	
14	13	2	1	2	0	1	14325242135	14325215452	6	0	3	1	4	3	2	5	2	1	5	4	5	2	640.000	3940.000	4580.000	0	0	1	1	4	3	2	5	2	1	5	4	5	2	2	2	2	2	2	2	2	2	2	2	2	645.000	765.000	1000.000	1215.000	1480.000	1740.000	2165.000	2765.000	3515.000	3775.000	4410.000	3500.000	2940.000	0	-1	7800	-1	-1	1	0	0	
14	14	2	1	2	0	1	14325242135	14323525342	4	0	2	1	4	3	2	3	5	2	5	3	4	2	660.000	4660.000	5320.000	1	0	0	1	4	3	2	3	5	4	5	3	4	2	2	2	2	2	2	2	2	2	2	2	2	665.000	815.000	1145.000	1385.000	1835.000	2145.000	2495.000	3290.000	4420.000	4635.000	5005.000	3500.000	2940.000	0	-1	8540	-1	-1	1	0	0	
14	15	2	1	2	0	0	42125213241	42125213241	6	0	2	4	2	1	2	5	2	1	3	2	4	1	730.000	4685.000	5415.000	0	0	1	4	2	1	2	5	2	1	3	2	4	1	2	2	2	2	2	2	2	2	2	2	2	735.000	1005.000	1425.000	1710.000	2155.000	2370.000	2755.000	3190.000	3630.000	4030.000	4675.000	3500.000	2940.000	0	-1	8635	-1	-1	1	0	0	
14	16	2	1	2	0	0	51423252413	51423252413	4	0	3	5	1	4	2	3	2	5	2	4	1	3	810.000	2785.000	3595.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	815.000	1080.000	1335.000	1650.000	1925.000	2165.000	2430.000	2695.000	2880.000	3190.000	3315.000	3500.000	2940.000	0	-1	6815	-1	-1	1	0	0	
14	17	2	1	2	0	0	51423252413	51423252413	6	0	3	5	1	4	2	3	2	5	2	4	1	3	645.000	2815.000	3460.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	650.000	885.000	1115.000	1460.000	1735.000	1955.000	2355.000	2570.000	2800.000	3070.000	3270.000	3500.000	2940.000	0	-1	6680	-1	-1	1	0	0	
14	18	2	1	2	0	0	15342314214	15342314214	6	0	4	1	5	3	4	2	3	1	4	2	1	4	855.000	3995.000	4850.000	0	0	1	1	5	3	4	2	3	1	4	2	1	4	2	2	2	2	2	2	2	2	2	2	2	860.000	1190.000	1625.000	2050.000	2395.000	2685.000	3340.000	3585.000	4100.000	4315.000	4615.000	3500.000	2940.000	0	-1	8070	-1	-1	1	0	0	
14	19	2	1	2	0	1	14325242135	14325242523	8	0	4	1	4	3	2	5	2	4	2	5	2	3	530.000	3385.000	3915.000	1	0	0	1	4	3	2	5	2	4	2	5	2	4	2	2	2	2	2	2	2	2	2	2	2	535.000	770.000	990.000	1300.000	1580.000	1880.000	2240.000	2555.000	3270.000	3515.000	3705.000	3500.000	2940.000	0	-1	7135	-1	-1	1	0	0	
14	20	2	1	2	0	0	51423252413	51423252413	4	0	2	5	1	4	2	3	2	5	2	4	1	3	550.000	2690.000	3240.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	555.000	790.000	1080.000	1350.000	1630.000	1855.000	2130.000	2435.000	2640.000	2855.000	3055.000	3500.000	2940.000	0	-1	6460	-1	-1	1	0	0	
14	21	2	1	2	0	0	13431452152	13431452152	4	0	3	1	3	4	3	1	4	5	2	1	5	2	640.000	5285.000	5925.000	1	0	0	1	3	5	3	1	4	5	2	1	5	2	2	2	2	2	2	2	2	2	2	2	2	645.000	850.000	1075.000	2635.000	3000.000	3395.000	4220.000	4765.000	5125.000	5475.000	5725.000	3500.000	2940.000	0	-1	9145	-1	-1	1	0	0	
14	22	2	1	2	0	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	570.000	4005.000	4575.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	575.000	785.000	945.000	1860.000	2340.000	2605.000	2905.000	3710.000	4045.000	4260.000	4395.000	3500.000	2940.000	0	-1	7795	-1	-1	1	0	0	
14	23	2	1	2	0	0	14325242135	14325242135	4	0	4	1	4	3	2	5	2	4	2	1	3	5	605.000	3585.000	4190.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	610.000	840.000	1345.000	1605.000	1960.000	2220.000	2745.000	3355.000	3685.000	3820.000	3995.000	3500.000	2940.000	0	-1	7410	-1	-1	1	0	0	
14	24	2	1	2	0	0	53142532421	53142532421	8	0	2	5	3	1	4	2	5	3	2	4	2	1	610.000	4425.000	5035.000	1	0	0	5	3	1	4	2	5	3	2	5	2	1	2	2	2	2	2	2	2	2	2	2	2	615.000	1010.000	1310.000	1585.000	1945.000	2425.000	2900.000	3235.000	3615.000	4420.000	4795.000	3500.000	2940.000	0	-1	8255	-1	-1	1	0	0	
14	25	2	1	2	0	0	51423252413	51423252413	4	0	11	5	1	4	2	3	2	5	2	4	1	3	770.000	2435.000	3205.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	775.000	1060.000	1280.000	1550.000	1875.000	2095.000	2335.000	2570.000	2735.000	2895.000	3035.000	3500.000	2940.000	0	-1	6425	-1	-1	1	0	0	
14	26	2	1	2	0	0	35153141254	35153141254	4	0	2	3	5	1	5	3	1	4	1	2	5	4	590.000	4985.000	5575.000	1	0	0	3	5	1	3	3	1	4	1	2	1	4	2	2	2	2	2	2	2	2	2	2	2	595.000	945.000	1205.000	1475.000	2430.000	3210.000	3510.000	3800.000	4180.000	4420.000	5230.000	3500.000	2940.000	0	-1	8795	-1	-1	1	0	0	
14	27	2	1	2	0	0	14235142525	14235142525	4	0	2	1	4	2	3	5	1	4	2	5	2	5	480.000	4180.000	4660.000	0	0	1	1	4	2	3	5	1	4	2	5	2	5	2	2	2	2	2	2	2	2	2	2	2	485.000	745.000	1145.000	1430.000	1840.000	2280.000	2545.000	3170.000	3660.000	3980.000	4490.000	3500.000	2940.000	0	-1	7880	-1	-1	1	0	0	
14	28	2	1	2	0	0	51353413413	51353413413	4	0	2	5	1	3	5	3	4	1	3	4	1	3	535.000	5625.000	6160.000	0	0	1	5	1	3	5	3	4	1	3	4	1	3	2	2	2	2	2	2	2	2	2	2	2	540.000	840.000	1235.000	1555.000	2210.000	2615.000	3100.000	3480.000	4250.000	4650.000	5630.000	3500.000	2940.000	0	-1	9380	-1	-1	1	0	0	
14	29	2	1	2	0	1	51423252413	51421424535	4	0	3	5	1	4	2	1	4	2	4	5	3	5	675.000	4295.000	4970.000	0	0	1	5	1	4	2	1	4	2	4	5	3	5	2	2	2	2	2	2	2	2	2	2	2	680.000	950.000	1225.000	1545.000	1985.000	2255.000	2935.000	3710.000	4150.000	4515.000	4795.000	3500.000	2940.000	0	-1	8190	-1	-1	1	0	0	
14	30	2	1	2	0	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	525.000	2480.000	3005.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	530.000	800.000	1055.000	1290.000	1540.000	1720.000	1925.000	2160.000	2345.000	2560.000	2775.000	3500.000	2940.000	0	-1	6225	-1	-1	1	0	0	
15	1	2	1	2	0	0	12125252452	12125252452	6	0	3	1	2	1	2	5	2	5	2	4	5	2	820.000	4090.000	4910.000	0	0	1	1	2	1	2	5	2	5	2	4	5	2	2	2	2	2	2	2	2	2	2	2	2	825.000	1110.000	1495.000	1710.000	2055.000	2315.000	2670.000	2995.000	3965.000	4440.000	4695.000	3500.000	2940.000	0	-1	8130	-1	-1	1	0	0	
15	2	2	1	2	0	1	14325242135	14325242352	8	0	11	1	4	3	2	5	2	4	2	3	5	2	665.000	3280.000	3945.000	0	0	1	1	4	3	2	5	2	4	2	3	5	2	2	2	2	2	2	2	2	2	2	2	2	670.000	945.000	1165.000	1430.000	1745.000	2000.000	2305.000	2655.000	3020.000	3570.000	3770.000	3500.000	2940.000	0	-1	7165	-1	-1	1	0	0	
15	3	2	1	2	0	0	45243424121	45243424121	8	0	11	4	5	2	4	3	4	2	4	1	2	1	1295.000	4790.000	6085.000	1	0	0	4	5	2	4	3	4	2	3	1	2	1	2	2	2	2	2	2	2	2	2	2	2	1300.000	2000.000	2325.000	2970.000	3360.000	3840.000	4220.000	4545.000	5365.000	5670.000	5945.000	3500.000	2940.000	0	-1	9305	-1	-1	1	0	0	
15	4	2	1	2	0	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	570.000	3515.000	4085.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	575.000	860.000	1145.000	1455.000	1785.000	2080.000	2395.000	2720.000	3235.000	3640.000	3855.000	3500.000	2940.000	0	-1	7305	-1	-1	1	0	0	
15	5	2	1	2	0	0	15325254541	15325254541	4	0	4	1	5	3	2	5	2	5	4	5	4	1	1105.000	5540.000	6645.000	1	0	0	1	3	3	2	5	2	4	4	5	4	1	2	2	2	2	2	2	2	2	2	2	2	1110.000	1310.000	2470.000	2975.000	3435.000	3730.000	4025.000	5155.000	5745.000	6125.000	6445.000	3500.000	2940.000	0	-1	9865	-1	-1	1	0	0	
15	6	2	1	2	0	1	14325242135	14325235313	6	0	4	1	4	3	2	5	2	3	5	3	1	3	530.000	3905.000	4435.000	0	0	1	1	4	3	2	5	2	3	5	3	1	3	2	2	2	2	2	2	2	2	2	2	2	535.000	790.000	1045.000	1345.000	1820.000	2080.000	2520.000	2980.000	3315.000	3755.000	4185.000	3500.000	2940.000	0	-1	7655	-1	-1	1	0	0	
15	7	2	1	2	0	0	14325242135	14325242135	4	0	11	1	4	3	2	5	2	4	2	1	3	5	575.000	4620.000	5195.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	580.000	1745.000	2120.000	2450.000	2885.000	3260.000	3685.000	4050.000	4390.000	4625.000	5010.000	3500.000	2940.000	0	-1	8415	-1	-1	1	0	0	
15	8	2	1	2	0	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	600.000	3010.000	3610.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	605.000	855.000	1180.000	1460.000	1870.000	2140.000	2480.000	2815.000	3170.000	3305.000	3420.000	3500.000	2940.000	0	-1	6830	-1	-1	1	0	0	
15	9	2	1	2	0	0	52435254232	52435254232	4	0	4	5	2	4	3	5	2	5	4	2	3	2	875.000	4655.000	5530.000	0	0	1	5	2	4	3	5	2	5	4	2	3	2	2	2	2	2	2	2	2	2	2	2	2	880.000	1140.000	1390.000	1915.000	2265.000	2630.000	3100.000	3905.000	4705.000	5025.000	5335.000	3500.000	2940.000	0	-1	8750	-1	-1	1	0	0	
15	10	2	1	2	0	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	685.000	2490.000	3175.000	0	0	2	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	690.000	965.000	1130.000	1375.000	1620.000	1805.000	2040.000	2300.000	2505.000	2815.000	2985.000	3500.000	2940.000	0	-1	6395	-1	-1	1	0	0	
15	11	2	1	2	0	0	14513251452	14513251452	6	0	11	1	4	5	1	3	2	5	1	4	5	2	595.000	5215.000	5810.000	0	0	1	1	4	5	1	3	2	5	1	4	5	2	2	2	2	2	2	2	2	2	2	2	2	600.000	735.000	1120.000	1465.000	1830.000	2215.000	2700.000	2990.000	3265.000	4560.000	5580.000	3500.000	2940.000	0	-1	9030	-1	-1	1	0	0	
15	12	2	1	2	0	0	45414242453	45414242453	8	0	4	4	5	4	1	4	2	4	2	4	5	3	1690.000	5355.000	7045.000	1	0	0	4	5	4	1	4	2	3	2	4	5	3	2	2	2	2	2	2	2	2	2	2	2	1695.000	2025.000	2290.000	2690.000	2925.000	3290.000	3565.000	4430.000	4935.000	6690.000	6815.000	3500.000	2940.000	0	-1	10265	-1	-1	1	0	0	
15	13	2	1	2	0	1	51423252413	51423235242	6	0	2	5	1	4	2	3	2	3	5	2	4	2	675.000	3965.000	4640.000	1	0	0	5	1	4	2	3	2	5	3	2	4	2	2	2	2	2	2	2	2	2	2	2	2	680.000	935.000	1150.000	1380.000	1630.000	1805.000	2000.000	2940.000	3920.000	4100.000	4450.000	3500.000	2940.000	0	-1	7860	-1	-1	1	0	0	
15	14	2	1	2	0	1	51423252413	51423213524	6	0	11	5	1	4	2	3	2	1	3	5	2	4	835.000	2860.000	3695.000	0	0	1	5	1	4	2	3	2	1	3	5	2	4	2	2	2	2	2	2	2	2	2	2	2	840.000	1095.000	1300.000	1540.000	1750.000	1930.000	2570.000	2780.000	2955.000	3225.000	3440.000	3500.000	2940.000	0	-1	6915	-1	-1	1	0	0	
15	15	2	1	2	0	1	14325242135	14321454542	4	0	4	1	4	3	2	1	4	5	4	5	4	2	610.000	4140.000	4750.000	0	0	1	1	4	3	2	1	4	5	4	5	4	2	2	2	2	2	2	2	2	2	2	2	2	615.000	825.000	1100.000	1395.000	1865.000	2140.000	2825.000	3160.000	3470.000	4040.000	4440.000	3500.000	2940.000	0	-1	7970	-1	-1	1	0	0	
15	16	2	1	2	0	0	15414341213	15414341213	6	0	2	1	5	4	1	4	3	4	1	2	1	3	635.000	4120.000	4755.000	1	0	0	1	5	4	1	4	3	2	1	2	1	3	2	2	2	2	2	2	2	2	2	2	2	640.000	855.000	1170.000	1550.000	1860.000	2235.000	2535.000	3355.000	3805.000	4190.000	4460.000	3500.000	2940.000	0	-1	7975	-1	-1	1	0	0	
15	17	2	1	2	0	0	41241542151	41241542151	4	0	2	4	1	2	4	1	5	4	2	1	5	1	940.000	4850.000	5790.000	0	0	1	4	1	2	4	1	5	4	2	1	5	1	2	2	2	2	2	2	2	2	2	2	2	945.000	1315.000	1715.000	2450.000	2855.000	3270.000	3665.000	4140.000	4630.000	5135.000	5535.000	3500.000	2940.000	0	-1	9010	-1	-1	1	0	0	
15	18	2	1	2	0	0	51521424534	51521424534	8	0	3	5	1	5	2	1	4	2	4	5	3	4	670.000	5440.000	6110.000	0	0	1	5	1	5	2	1	4	2	4	5	3	4	2	2	2	2	2	2	2	2	2	2	2	675.000	1075.000	1465.000	1975.000	2400.000	2815.000	3370.000	3940.000	4820.000	5265.000	5875.000	3500.000	2940.000	0	-1	9330	-1	-1	1	0	0	
15	19	2	1	2	0	0	31214351535	31214351535	6	0	4	3	1	2	1	4	3	5	1	5	3	5	750.000	6220.000	6970.000	1	0	0	3	1	2	1	4	3	5	1	3	3	5	2	2	2	2	2	2	2	2	2	2	2	755.000	1545.000	1900.000	2250.000	2595.000	3245.000	3940.000	4365.000	4810.000	6135.000	6560.000	3500.000	2940.000	0	-1	10190	-1	-1	1	0	0	
15	20	2	1	2	0	0	41513514343	41513514343	8	0	4	4	1	5	1	3	5	1	4	3	4	3	680.000	4425.000	5105.000	0	0	1	4	1	5	1	3	5	1	4	3	4	3	2	2	2	2	2	2	2	2	2	2	2	685.000	1240.000	1815.000	2200.000	2605.000	3130.000	3515.000	3770.000	4275.000	4610.000	4940.000	3500.000	2940.000	0	-1	8325	-1	-1	1	0	0	
15	21	2	1	2	0	0	14325242135	14325242135	6	0	4	1	4	3	2	5	2	4	2	1	3	5	675.000	3820.000	4495.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	680.000	1000.000	1350.000	1820.000	2235.000	2560.000	2945.000	3320.000	3765.000	3965.000	4280.000	3500.000	2940.000	0	-1	7715	-1	-1	1	0	0	
15	22	2	1	2	0	0	14325242135	14325242135	6	0	11	1	4	3	2	5	2	4	2	1	3	5	540.000	3960.000	4500.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	545.000	825.000	1275.000	1700.000	2145.000	2505.000	2910.000	3295.000	3675.000	3995.000	4330.000	3500.000	2940.000	0	-1	7720	-1	-1	1	0	0	
15	23	2	1	2	0	1	14325242135	14325242324	8	0	2	1	4	3	2	5	2	4	2	3	2	4	675.000	4220.000	4895.000	0	0	1	1	4	3	2	5	2	4	2	3	2	4	2	2	2	2	2	2	2	2	2	2	2	680.000	1035.000	1410.000	1730.000	2165.000	2520.000	2945.000	3450.000	3770.000	4275.000	4645.000	3500.000	2940.000	0	-1	8115	-1	-1	1	0	0	
15	24	2	1	2	0	0	51423252413	51423252413	6	0	11	5	1	4	2	3	2	5	2	4	1	3	670.000	2830.000	3500.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	675.000	990.000	1250.000	1585.000	1830.000	2050.000	2390.000	2660.000	2940.000	3205.000	3350.000	3500.000	2940.000	0	-1	6720	-1	-1	1	0	0	
15	25	2	1	2	0	1	51423252413	51423252325	8	0	2	5	1	4	2	3	2	5	2	3	2	5	610.000	4985.000	5595.000	1	0	0	1	1	4	2	3	2	5	2	4	2	5	2	2	2	2	2	2	2	2	2	2	2	615.000	1265.000	1740.000	2140.000	2385.000	2660.000	2975.000	3220.000	3470.000	4955.000	5430.000	3500.000	2940.000	0	-1	8815	-1	-1	1	0	0	
15	26	2	1	2	0	0	32525341542	32525341542	6	0	3	3	2	5	2	5	3	4	1	5	4	2	735.000	4830.000	5565.000	1	0	0	3	2	5	2	5	3	4	1	3	4	2	2	2	2	2	2	2	2	2	2	2	2	740.000	1025.000	1365.000	1680.000	2435.000	2905.000	3270.000	3610.000	3905.000	4950.000	5390.000	3500.000	2940.000	0	-1	8785	-1	-1	1	0	0	
15	27	2	1	2	0	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	690.000	3570.000	4260.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	695.000	1000.000	1315.000	1665.000	2010.000	2330.000	2710.000	3040.000	3530.000	3800.000	4085.000	3500.000	2940.000	0	-1	7480	-1	-1	1	0	0	
15	28	2	1	2	0	0	14325242135	14325242135	6	0	3	1	4	3	2	5	2	4	2	1	3	5	570.000	3035.000	3605.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	575.000	810.000	1095.000	1380.000	1705.000	1985.000	2240.000	2595.000	2965.000	3165.000	3400.000	3500.000	2940.000	0	-1	6825	-1	-1	1	0	0	
15	29	2	1	2	0	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	745.000	2950.000	3695.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	750.000	1040.000	1315.000	1620.000	1905.000	2155.000	2530.000	2780.000	3080.000	3340.000	3535.000	3500.000	2940.000	0	-1	6915	-1	-1	1	0	0	
