BN	TN	SubNum	group	hand	isTrain	isChanged	seq	cue	digitChangePos	precueTime	windowSize	press1	press2	press3	press4	press5	press6	press7	press8	press9	press10	press11	RT	ET	norm_MT	isError	timingError	points	response1	response2	response3	response4	response5	response6	response7	response8	response9	response10	response11	handPressed1	handPressed2	handPressed3	handPressed4	handPressed5	handPressed6	handPressed7	handPressed8	handPressed9	handPressed10	handPressed11	pressTime1	pressTime2	pressTime3	pressTime4	pressTime5	pressTime6	pressTime7	pressTime8	pressTime9	pressTime10	pressTime11	timeThreshold	timeThresholdSuper	startTime	startTimeReal	trialDur	startTR	startTRtime	useMetronome	isCross	crossTime
7	21	3	0	2	1	0	35421252143	35421252143	4	0	3	3	5	4	2	1	2	5	2	1	4	3	570.000	2870.000	3440.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	575.000	810.000	1110.000	1350.000	1615.000	1895.000	2125.000	2435.000	2705.000	2965.000	3290.000	3500.000	2940.000	0	-1	6660	-1	-1	1	0	0	
7	22	3	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	535.000	2800.000	3335.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	855.000	1075.000	1340.000	1625.000	1880.000	2130.000	2370.000	2630.000	2905.000	3110.000	3500.000	2940.000	0	-1	6555	-1	-1	1	0	0	
7	23	3	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	560.000	2365.000	2925.000	0	0	3	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	565.000	805.000	980.000	1265.000	1475.000	1720.000	1955.000	2130.000	2330.000	2585.000	2770.000	3500.000	2940.000	0	-1	6145	-1	-1	1	0	0	
7	24	3	0	2	1	0	13524232514	13524232514	4	0	3	1	3	5	2	4	2	3	2	5	1	4	475.000	2505.000	2980.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	480.000	770.000	945.000	1230.000	1455.000	1695.000	1915.000	2105.000	2315.000	2550.000	2830.000	3500.000	2940.000	0	-1	6200	-1	-1	1	0	0	
7	25	3	0	2	1	0	13524232514	13524232514	4	0	4	1	3	5	2	4	2	3	2	5	1	4	600.000	2510.000	3110.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	605.000	855.000	1035.000	1310.000	1510.000	1750.000	1995.000	2185.000	2425.000	2755.000	2960.000	3500.000	2940.000	0	-1	6330	-1	-1	1	0	0	
7	26	3	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	565.000	2865.000	3430.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	570.000	840.000	1160.000	1470.000	1760.000	2010.000	2210.000	2530.000	2780.000	3010.000	3265.000	3500.000	2940.000	0	-1	6650	-1	-1	1	0	0	
7	27	3	0	2	1	0	13524232514	13524232514	4	0	11	1	3	5	2	4	2	3	2	5	1	4	535.000	2650.000	3185.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	540.000	810.000	980.000	1285.000	1550.000	1765.000	1970.000	2250.000	2515.000	2800.000	3025.000	3500.000	2940.000	0	-1	6405	-1	-1	1	0	0	
7	28	3	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	520.000	2940.000	3460.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	525.000	790.000	1070.000	1350.000	1610.000	1895.000	2125.000	2405.000	2680.000	2955.000	3305.000	3500.000	2940.000	0	-1	6680	-1	-1	1	0	0	
7	29	3	0	2	1	0	35421252143	35421252143	4	0	11	3	5	4	2	1	2	5	2	1	4	3	535.000	3125.000	3660.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	540.000	805.000	1100.000	1440.000	1775.000	2060.000	2315.000	2600.000	2900.000	3200.000	3495.000	3500.000	2940.000	0	-1	6880	-1	-1	1	0	0	
7	30	3	0	2	1	0	35421252143	35421252143	4	0	2	3	5	4	2	1	2	5	2	1	4	3	605.000	2990.000	3595.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	610.000	875.000	1175.000	1555.000	1830.000	2070.000	2320.000	2585.000	2895.000	3185.000	3415.000	3500.000	2940.000	0	-1	6815	-1	-1	1	0	0	
7	31	3	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	560.000	2705.000	3265.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	565.000	830.000	1095.000	1345.000	1590.000	1845.000	2080.000	2320.000	2610.000	2870.000	3115.000	3500.000	2940.000	0	-1	6485	-1	-1	1	0	0	
7	32	3	0	2	1	0	35421252143	35421252143	4	0	4	3	5	4	2	1	2	5	2	1	4	3	555.000	2680.000	3235.000	0	0	2	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	560.000	795.000	1090.000	1370.000	1615.000	1830.000	2040.000	2270.000	2555.000	2835.000	3070.000	3500.000	2940.000	0	-1	6455	-1	-1	1	0	0	
8	1	3	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	1530.000	2465.000	3995.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	1535.000	1785.000	2025.000	2290.000	2510.000	2715.000	2945.000	3175.000	3415.000	3630.000	3805.000	3500.000	2940.000	0	-1	7215	-1	-1	1	0	0	
8	2	3	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	555.000	2490.000	3045.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	560.000	855.000	1065.000	1340.000	1560.000	1780.000	2020.000	2235.000	2455.000	2700.000	2880.000	3500.000	2940.000	0	-1	6265	-1	-1	1	0	0	
8	3	3	0	2	1	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	880.000	4410.000	5290.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	885.000	1400.000	1815.000	2160.000	2510.000	2880.000	3330.000	3770.000	4205.000	4735.000	5095.000	3500.000	2940.000	0	-1	8510	-1	-1	1	0	0	
8	4	3	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	710.000	2845.000	3555.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	715.000	990.000	1260.000	1510.000	1805.000	2065.000	2335.000	2585.000	2845.000	3120.000	3385.000	3500.000	2940.000	0	-1	6775	-1	-1	1	0	0	
8	5	3	0	2	1	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	705.000	4445.000	5150.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	710.000	1120.000	1605.000	2055.000	2445.000	2845.000	3190.000	3495.000	3855.000	4615.000	4955.000	3500.000	2940.000	0	-1	8370	-1	-1	1	0	0	
8	6	3	0	2	1	0	14325242135	14325242135	8	0	11	1	4	3	2	5	2	4	2	1	3	5	695.000	4095.000	4790.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	700.000	1040.000	1420.000	1740.000	2085.000	2645.000	3170.000	3560.000	3885.000	4320.000	4610.000	3500.000	2940.000	0	-1	8010	-1	-1	1	0	0	
8	7	3	0	2	1	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	780.000	5500.000	6280.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	785.000	1235.000	1705.000	2195.000	2625.000	2965.000	3310.000	3660.000	4555.000	5200.000	6010.000	3500.000	2940.000	0	-1	9500	-1	-1	1	0	0	
8	8	3	0	2	1	0	13524232514	13524232514	8	0	2	1	3	5	2	4	2	3	2	5	1	4	605.000	2740.000	3345.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	610.000	895.000	1135.000	1450.000	1725.000	1985.000	2230.000	2460.000	2685.000	2970.000	3185.000	3500.000	2940.000	0	-1	6565	-1	-1	1	0	0	
8	9	3	0	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	860.000	4230.000	5090.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	865.000	1250.000	1550.000	1895.000	2225.000	2545.000	2820.000	3170.000	3640.000	4430.000	4900.000	3500.000	2940.000	0	-1	8310	-1	-1	1	0	0	
8	10	3	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	565.000	3155.000	3720.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	570.000	855.000	1085.000	1395.000	1645.000	1910.000	2175.000	2460.000	2930.000	3260.000	3530.000	3500.000	2940.000	0	-1	6940	-1	-1	1	0	0	
8	11	3	0	2	1	0	13524232514	13524232514	8	0	11	1	3	5	2	4	2	3	2	5	1	4	660.000	2775.000	3435.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	665.000	930.000	1155.000	1440.000	1675.000	1935.000	2210.000	2470.000	2730.000	3055.000	3315.000	3500.000	2940.000	0	-1	6655	-1	-1	1	0	0	
8	12	3	0	2	1	0	14325242135	14325242135	8	0	4	1	4	3	2	5	2	4	2	1	3	5	715.000	4165.000	4880.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	720.000	1145.000	1575.000	1975.000	2330.000	2705.000	3110.000	3525.000	3950.000	4410.000	4720.000	3500.000	2940.000	0	-1	8100	-1	-1	1	0	0	
8	13	3	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	970.000	3475.000	4445.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	975.000	1320.000	1805.000	2170.000	2505.000	2845.000	3120.000	3435.000	3735.000	4015.000	4290.000	3500.000	2940.000	0	-1	7665	-1	-1	1	0	0	
8	14	3	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	725.000	3090.000	3815.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	730.000	1000.000	1285.000	1540.000	1830.000	2135.000	2430.000	2740.000	3040.000	3355.000	3680.000	3500.000	2940.000	0	-1	7035	-1	-1	1	0	0	
8	15	3	0	2	1	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	695.000	3780.000	4475.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	700.000	1040.000	1385.000	1710.000	2065.000	2490.000	2890.000	3245.000	3620.000	4075.000	4315.000	3500.000	2940.000	0	-1	7695	-1	-1	1	0	0	
8	16	3	0	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	1115.000	3690.000	4805.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	1120.000	1430.000	1720.000	2120.000	2555.000	2895.000	3195.000	3610.000	4160.000	4470.000	4690.000	3500.000	2940.000	0	-1	8025	-1	-1	1	0	0	
8	17	3	0	2	1	0	14325242135	14325242135	8	0	3	1	4	3	2	5	2	4	2	1	3	5	685.000	3840.000	4525.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	690.000	985.000	1285.000	1590.000	1860.000	2165.000	2495.000	2780.000	3325.000	4165.000	4415.000	3500.000	2940.000	0	-1	7745	-1	-1	1	0	0	
8	18	3	0	2	1	0	14325242135	14325242135	8	0	2	1	4	3	2	5	2	4	2	1	3	5	625.000	4675.000	5300.000	1	0	0	1	4	3	2	5	2	4	2	1	4	5	2	2	2	2	2	2	2	2	2	2	2	630.000	935.000	1325.000	1715.000	2065.000	2510.000	2995.000	3835.000	4165.000	4505.000	5110.000	3500.000	2940.000	0	-1	8520	-1	-1	1	0	0	
8	19	3	0	2	1	0	35421252143	35421252143	8	0	2	3	5	4	2	1	2	5	2	1	4	3	910.000	3455.000	4365.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	915.000	1170.000	1530.000	1865.000	2245.000	2595.000	2895.000	3220.000	3575.000	3960.000	4235.000	3500.000	2940.000	0	-1	7585	-1	-1	1	0	0	
8	20	3	0	2	1	0	13524232514	13524232514	8	0	3	1	3	5	2	4	2	3	2	5	1	4	500.000	3075.000	3575.000	1	0	0	1	3	5	2	4	2	3	2	5	4	4	2	2	2	2	2	2	2	2	2	2	2	505.000	735.000	930.000	1170.000	1405.000	1635.000	1875.000	2125.000	2340.000	2805.000	3375.000	3500.000	2940.000	0	-1	6795	-1	-1	1	0	0	
8	21	3	0	2	1	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	645.000	4065.000	4710.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	650.000	1025.000	1375.000	1790.000	2205.000	2530.000	2810.000	3360.000	3715.000	4245.000	4570.000	3500.000	2940.000	0	-1	7930	-1	-1	1	0	0	
8	22	3	0	2	1	0	51423252413	51423252413	8	0	11	5	1	4	2	3	2	5	2	4	1	3	655.000	3765.000	4420.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	660.000	965.000	1215.000	1520.000	1820.000	2110.000	2415.000	2765.000	3470.000	3865.000	4240.000	3500.000	2940.000	0	-1	7640	-1	-1	1	0	0	
8	23	3	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	660.000	2735.000	3395.000	0	0	2	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	665.000	890.000	1060.000	1320.000	1610.000	1870.000	2145.000	2365.000	2660.000	2970.000	3235.000	3500.000	2940.000	0	-1	6615	-1	-1	1	0	0	
8	24	3	0	2	1	0	13524232514	13524232514	8	0	4	1	3	5	2	4	2	3	2	5	1	4	615.000	3255.000	3870.000	0	0	1	1	3	5	2	4	2	3	2	5	1	4	2	2	2	2	2	2	2	2	2	2	2	620.000	855.000	1055.000	1340.000	1660.000	2230.000	2535.000	2860.000	3190.000	3495.000	3725.000	3500.000	2940.000	0	-1	7090	-1	-1	1	0	0	
8	25	3	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	865.000	3270.000	4135.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	870.000	1110.000	1600.000	2075.000	2405.000	2665.000	2950.000	3220.000	3500.000	3775.000	4010.000	3500.000	2940.000	0	-1	7355	-1	-1	1	0	0	
8	26	3	0	2	1	0	51423252413	51423252413	8	0	3	5	1	4	2	3	2	5	2	4	1	3	735.000	3695.000	4430.000	1	0	0	5	1	4	2	3	2	5	2	4	2	3	2	2	2	2	2	2	2	2	2	2	2	740.000	1045.000	1290.000	1590.000	1930.000	2290.000	2585.000	3015.000	3315.000	3620.000	4225.000	3500.000	2940.000	0	-1	7650	-1	-1	1	0	0	
8	27	3	0	2	1	0	51423252413	51423252413	8	0	4	5	1	4	2	3	2	5	2	4	1	3	565.000	3695.000	4260.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	570.000	860.000	1155.000	1495.000	1830.000	2100.000	2415.000	2825.000	3135.000	3760.000	4080.000	3500.000	2940.000	0	-1	7480	-1	-1	1	0	0	
8	28	3	0	2	1	0	35421252143	35421252143	8	0	11	3	5	4	2	1	2	5	2	1	4	3	780.000	3720.000	4500.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	785.000	1095.000	1600.000	1905.000	2190.000	2490.000	2955.000	3360.000	3765.000	4060.000	4355.000	3500.000	2940.000	0	-1	7720	-1	-1	1	0	0	
8	29	3	0	2	1	0	14325242135	14325242135	8	0	4	1	4	3	2	5	2	4	2	1	3	5	605.000	4125.000	4730.000	0	0	1	1	4	3	2	5	2	4	2	1	3	5	2	2	2	2	2	2	2	2	2	2	2	610.000	1055.000	1445.000	1765.000	2220.000	2705.000	3080.000	3335.000	3745.000	4315.000	4575.000	3500.000	2940.000	0	-1	7950	-1	-1	1	0	0	
8	30	3	0	2	1	0	51423252413	51423252413	8	0	2	5	1	4	2	3	2	5	2	4	1	3	640.000	3885.000	4525.000	0	0	1	5	1	4	2	3	2	5	2	4	1	3	2	2	2	2	2	2	2	2	2	2	2	645.000	1020.000	1295.000	1635.000	1960.000	2260.000	2540.000	3000.000	3450.000	3840.000	4375.000	3500.000	2940.000	0	-1	7745	-1	-1	1	0	0	
8	31	3	0	2	1	0	35421252143	35421252143	8	0	3	3	5	4	2	1	2	5	2	1	4	3	860.000	3940.000	4800.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	865.000	1135.000	1530.000	2015.000	2445.000	2750.000	3005.000	3300.000	3590.000	4140.000	4605.000	3500.000	2940.000	0	-1	8020	-1	-1	1	0	0	
8	32	3	0	2	1	0	35421252143	35421252143	8	0	4	3	5	4	2	1	2	5	2	1	4	3	685.000	3870.000	4555.000	0	0	1	3	5	4	2	1	2	5	2	1	4	3	2	2	2	2	2	2	2	2	2	2	2	690.000	990.000	1515.000	1885.000	2220.000	2540.000	2840.000	3135.000	3470.000	3775.000	4380.000	3500.000	2940.000	0	-1	7775	-1	-1	1	0	0	
